site_id,visit_date,survey_type,capture_life_stage,capture_animal_state,pit_tag_ref,sex
70550,2014-08-12,cmr,adult,healthy,900118001057958,f
70550,2014-08-12,cmr,adult,healthy,985121019077514,m
70279,2014-08-07,cmr,adult,healthy,900118001059382,m
70449,2015-06-20,cmr,adult,healthy,900043000104547,m
70449,2014-09-03,cmr,adult,healthy,900043000104510,f
70449,2014-09-03,cmr,adult,healthy,900043000104524,f
70449,2014-09-03,cmr,adult,healthy,900043000104529,f
70449,2014-09-03,cmr,adult,healthy,900043000104542,m
70449,2014-09-03,cmr,adult,healthy,900043000104546,f
70449,2014-09-03,cmr,adult,healthy,900043000104547,m
70449,2014-09-03,cmr,adult,healthy,900043000104553,f
70449,2014-09-03,cmr,adult,healthy,900043000104556,f
70449,2014-09-03,cmr,adult,healthy,900043000104567,f
70449,2014-09-03,cmr,adult,healthy,900043000104579,m
70449,2014-09-03,cmr,adult,healthy,900043000104587,f
70449,2014-09-03,cmr,adult,healthy,900043000104588,f
70449,2014-09-03,cmr,adult,healthy,900043000104594,m
70449,2014-09-03,cmr,adult,healthy,900118001027772,f
70413,2014-09-03,cmr,adult,healthy,900118001028253,m
70413,2014-09-03,cmr,adult,healthy,900118001029071,f
70413,2014-09-03,cmr,adult,healthy,900118001029981,f
70449,2014-09-04,cmr,adult,healthy,900043000104510,f
70449,2014-09-04,cmr,adult,healthy,900043000104540,m
70449,2014-09-04,cmr,adult,healthy,900043000104542,m
70449,2014-09-04,cmr,adult,healthy,900043000104543,m
70449,2014-09-04,cmr,adult,healthy,900043000104547,m
70449,2014-09-04,cmr,adult,healthy,900043000104567,f
70449,2014-09-04,cmr,adult,healthy,900043000104568,f
70449,2014-09-04,cmr,adult,healthy,900043000104572,f
70449,2014-09-04,cmr,adult,healthy,900043000104587,f
70449,2014-09-04,cmr,adult,healthy,900043000104588,f
70449,2014-09-04,cmr,adult,healthy,900043000104590,f
70449,2014-09-04,cmr,adult,healthy,900043000104594,m
70449,2014-09-04,cmr,adult,healthy,900118001027772,f
70413,2014-09-04,cmr,adult,healthy,900118001028253,m
70413,2014-09-04,cmr,adult,healthy,900118001028945,f
70413,2014-09-04,cmr,adult,healthy,900118001029614,m
70413,2014-09-04,cmr,adult,healthy,900118001029981,f
70413,2014-09-04,cmr,adult,healthy,900118001030233,m
70413,2014-09-04,cmr,adult,healthy,900118001030621,f
70413,2014-09-04,cmr,adult,healthy,900118001057993,f
70449,2014-09-05,cmr,adult,healthy,900043000104502,m
70449,2014-09-05,cmr,adult,healthy,900043000104510,f
70449,2014-09-05,cmr,adult,healthy,900043000104540,m
70449,2014-09-05,cmr,adult,healthy,900043000104556,f
70449,2014-09-05,cmr,adult,healthy,900043000104587,f
70449,2014-09-05,cmr,adult,healthy,900043000104588,f
70449,2014-09-05,cmr,adult,healthy,900043000104594,m
70449,2014-09-05,cmr,adult,healthy,900118001027772,f
70413,2014-09-05,cmr,adult,healthy,900118001028117,f
70413,2014-09-05,cmr,adult,healthy,900118001029981,f
70413,2014-09-05,cmr,adult,healthy,900118001030233,m
70413,2014-09-05,cmr,adult,healthy,900118001030621,f
70505,2014-09-06,cmr,adult,healthy,900043000104472,m
70505,2014-09-06,cmr,adult,healthy,900118001057628,f
70505,2014-09-06,cmr,adult,healthy,900118001057931,m
70505,2014-09-07,cmr,adult,healthy,900043000104434,m
70550,2014-09-07,cmr,adult,healthy,900043000104440,m
70550,2014-09-07,cmr,adult,healthy,900043000104447,f
70550,2014-09-07,cmr,adult,healthy,900043000104448,f
70550,2014-09-07,cmr,adult,healthy,900043000104450,f
70550,2014-09-07,cmr,adult,healthy,900043000104456,m
70550,2014-08-10,cmr,adult,healthy,900043000104440,m
70505,2014-08-10,cmr,adult,healthy,900043000104445,f
70550,2014-08-10,cmr,adult,healthy,900043000104450,f
70550,2014-08-10,cmr,adult,healthy,900043000104453,f
70550,2014-08-10,cmr,adult,healthy,900043000104442,m
70550,2014-08-10,cmr,adult,healthy,900043000104451,f
70550,2014-08-10,cmr,adult,healthy,900043000104456,m
70505,2014-08-10,cmr,adult,healthy,900043000104472,m
70550,2014-09-07,cmr,adult,healthy,900043000104469,f
70550,2014-09-07,cmr,adult,healthy,900043000104470,m
70550,2014-09-07,cmr,adult,healthy,900043000104485,f
70505,2014-08-10,cmr,adult,healthy,900043000104458,f
70550,2014-08-10,cmr,adult,healthy,900043000104467,m
70550,2014-09-07,cmr,adult,healthy,900043000104499,f
70550,2014-09-07,cmr,adult,healthy,900118001027782,f
70550,2014-09-07,cmr,adult,healthy,900118001029514,m
70550,2014-09-07,cmr,adult,healthy,900118001029643,f
70505,2014-09-07,cmr,adult,healthy,900118001029790,f
70550,2014-09-07,cmr,adult,healthy,900118001031019,f
70550,2014-09-07,cmr,adult,healthy,900118001031348,f
70505,2014-09-07,cmr,adult,healthy,900118001057931,m
70550,2014-09-07,cmr,adult,healthy,900118001058025,m
70550,2014-09-07,cmr,adult,healthy,900118001059340,f
70505,2014-09-07,cmr,adult,healthy,900118001059787,m
70550,2014-09-07,cmr,adult,healthy,900118001065568,m
70550,2014-09-08,cmr,adult,healthy,900043000104401,f
70550,2014-09-08,cmr,adult,healthy,900043000104425,f
70550,2014-09-08,cmr,adult,healthy,900043000104438,f
70505,2014-08-10,cmr,adult,healthy,900043000104468,f
70550,2014-09-08,cmr,adult,healthy,900043000104447,f
70550,2014-09-08,cmr,adult,healthy,900043000104451,f
70550,2014-09-08,cmr,adult,healthy,900043000104454,f
70550,2014-09-08,cmr,adult,healthy,900043000104474,f
70550,2014-09-08,cmr,adult,healthy,900043000104485,f
70550,2014-08-10,cmr,adult,healthy,900118001031348,f
70550,2014-08-10,cmr,adult,healthy,900118001031467,m
70505,2014-08-10,cmr,adult,healthy,900118001057628,f
70550,2014-08-10,cmr,adult,healthy,900118001057905,m
70505,2014-08-10,cmr,adult,healthy,900118001057931,m
70550,2014-08-10,cmr,adult,healthy,900118001058131,f
70550,2014-08-10,cmr,adult,healthy,900118001058842,m
70505,2014-08-10,cmr,adult,healthy,900118001059787,m
70550,2014-08-10,cmr,adult,healthy,900118001060654,m
70550,2014-08-11,cmr,adult,healthy,900043000104453,f
70449,2014-07-11,cmr,adult,healthy,900043000104516,f
70550,2014-07-15,cmr,adult,healthy,900118001058657,m
70550,2014-07-15,cmr,adult,healthy,900118001060654,m
70505,2014-07-15,cmr,adult,healthy,985121019076143,m
70550,2014-07-15,cmr,adult,healthy,985121019091883,m
70550,2014-07-16,cmr,adult,healthy,985121019094637,m
70449,2014-08-07,cmr,adult,healthy,900043000104579,m
70550,2014-08-10,cmr,adult,healthy,900118001066183,f
70550,2019-07-31,cmr,adult,healthy,NA,m
70550,2016-08-11,cmr,adult,healthy,NA,m
70550,2014-08-10,cmr,adult,healthy,985121013713983,f
70550,2014-08-11,cmr,adult,healthy,900043000104401,f
70505,2014-08-10,cmr,adult,healthy,985121019076143,m
70550,2014-08-10,cmr,adult,healthy,985121019078609,f
70550,2014-08-10,cmr,adult,healthy,985121019094637,m
70550,2014-08-11,cmr,adult,healthy,900043000104404,f
70505,2014-08-11,cmr,adult,healthy,900043000104416,f
70550,2014-09-09,cmr,adult,healthy,900118001058841,f
70550,2014-09-09,cmr,adult,healthy,900118001058870,m
70550,2014-09-09,cmr,adult,healthy,900118001058971,m
70550,2014-09-09,cmr,adult,healthy,900118001060333,f
70550,2014-09-09,cmr,adult,healthy,900118001060654,m
70550,2014-08-11,cmr,adult,healthy,900043000104407,f
70550,2014-08-11,cmr,adult,healthy,900043000104418,m
70550,2014-08-11,cmr,adult,healthy,900043000104417,m
70505,2014-08-11,cmr,adult,healthy,900043000104422,f
74976,2020-08-20,cmr,adult,healthy,900067000117393,m
70550,2014-08-11,cmr,adult,healthy,900043000104423,m
70550,2014-08-11,cmr,adult,healthy,900043000104443,m
70505,2014-08-11,cmr,adult,healthy,900043000104434,m
70550,2014-08-11,cmr,adult,healthy,900043000104438,f
70550,2014-08-11,cmr,adult,healthy,900043000104440,m
70505,2014-08-11,cmr,adult,healthy,900043000104445,f
70550,2014-08-11,cmr,adult,healthy,900043000104448,f
70449,2015-06-19,cmr,adult,healthy,900043000104502,m
70449,2015-06-19,cmr,adult,healthy,900043000104505,m
70449,2015-06-19,cmr,adult,healthy,900043000104522,m
70449,2015-06-19,cmr,adult,healthy,900043000104529,f
70449,2015-06-19,cmr,adult,healthy,900043000104540,m
70449,2015-06-19,cmr,adult,healthy,900043000104542,m
70449,2015-06-19,cmr,adult,healthy,900043000104547,m
70449,2015-06-19,cmr,adult,healthy,900043000104549,m
74976,2020-07-01,cmr,adult,healthy,900067000117393,m
70449,2015-06-19,cmr,adult,healthy,900043000104553,f
70550,2014-08-11,cmr,adult,healthy,900043000104457,m
70550,2014-08-11,cmr,adult,healthy,900043000104464,f
70505,2014-08-11,cmr,adult,healthy,900043000104468,f
70505,2014-08-11,cmr,adult,healthy,900043000104472,m
70505,2014-08-11,cmr,adult,healthy,900043000104477,f
70550,2014-08-11,cmr,adult,healthy,900043000104475,f
74976,2020-07-01,cmr,adult,healthy,900067000117470,m
70556,2020-08-23,cmr,adult,healthy,900043000144670,f
70556,2020-08-23,cmr,adult,healthy,900067000117219,m
70550,2014-08-11,cmr,adult,healthy,900043000104480,f
70550,2014-08-11,cmr,adult,healthy,900043000104485,f
70550,2014-08-11,cmr,adult,healthy,900043000104489,f
70550,2014-08-11,cmr,adult,healthy,900043000104492,f
70505,2014-08-11,cmr,adult,healthy,900043000104494,m
70550,2014-08-11,cmr,adult,healthy,900043000104496,f
70449,2015-06-19,cmr,adult,healthy,900043000104556,f
70449,2015-06-19,cmr,adult,healthy,900043000104572,f
70449,2015-06-19,cmr,adult,healthy,900043000104574,f
70449,2015-06-19,cmr,adult,healthy,900043000104588,f
70449,2015-06-19,cmr,adult,healthy,900043000104590,f
70449,2015-06-19,cmr,adult,healthy,900043000104594,m
70449,2015-06-20,cmr,adult,healthy,900043000104529,f
70505,2015-06-23,cmr,adult,healthy,900043000108100,m
70505,2015-06-23,cmr,adult,healthy,900043000108151,f
70505,2015-06-23,cmr,adult,healthy,900043000108187,m
70505,2015-06-23,cmr,adult,healthy,900118001027527,m
70413,2014-08-07,cmr,adult,healthy,900118001029071,f
72093,2014-08-07,cmr,adult,healthy,900118001029179,m
70279,2014-08-07,cmr,adult,healthy,900118001029717,f
70413,2014-08-07,cmr,adult,healthy,900118001029981,f
70413,2014-08-07,cmr,adult,healthy,900118001030201,f
70413,2014-08-07,cmr,adult,healthy,900118001030340,m
70413,2014-08-07,cmr,adult,healthy,900118001030433,f
70413,2014-08-07,cmr,adult,healthy,900118001030621,f
72093,2014-08-07,cmr,adult,healthy,900118001031580,f
72008,2014-08-07,cmr,adult,healthy,900118001031659,m
70413,2014-08-07,cmr,adult,healthy,900118001057993,f
70413,2014-08-07,cmr,adult,healthy,900118001058357,m
70550,2014-09-09,cmr,adult,healthy,900118001027782,f
70449,2014-08-08,cmr,adult,healthy,900043000104502,m
70449,2014-08-08,cmr,adult,healthy,900043000104540,m
70505,2014-08-11,cmr,adult,healthy,900043000104455,f
70550,2014-08-11,cmr,adult,healthy,900043000104456,m
70449,2014-09-03,cmr,adult,healthy,900043000104590,f
70550,2014-09-07,cmr,adult,healthy,900043000104400,f
70550,2014-09-07,cmr,adult,healthy,900043000104423,m
70550,2014-09-08,cmr,adult,healthy,900118001027782,f
70550,2014-08-11,cmr,adult,healthy,900043000104498,f
70550,2014-08-11,cmr,adult,healthy,900118001027764,m
70505,2014-08-11,cmr,adult,healthy,900118001027865,f
70550,2014-08-11,cmr,adult,healthy,900118001028032,f
70550,2014-09-08,cmr,adult,healthy,900118001028223,f
70550,2014-09-08,cmr,adult,healthy,900118001029455,f
70550,2014-09-08,cmr,adult,healthy,900118001031019,f
70550,2014-09-08,cmr,adult,healthy,900118001031348,f
70550,2014-09-08,cmr,adult,healthy,900118001057815,f
70550,2014-09-08,cmr,adult,healthy,900118001057927,f
70505,2014-09-08,cmr,adult,healthy,900118001057931,m
70550,2014-09-08,cmr,adult,healthy,900118001058634,f
70505,2014-09-08,cmr,adult,healthy,900118001059787,m
70550,2014-09-08,cmr,adult,healthy,985121019077514,m
70550,2014-09-08,cmr,adult,healthy,985121019078609,f
70505,2015-06-23,cmr,adult,healthy,900118001057628,f
70505,2015-06-23,cmr,adult,healthy,900118001059787,m
70505,2015-06-24,cmr,adult,healthy,982000362395913,m
70550,2014-09-09,cmr,adult,healthy,900043000104404,f
70550,2014-09-09,cmr,adult,healthy,900043000104405,m
70550,2014-09-09,cmr,adult,healthy,900043000104412,f
70550,2014-09-09,cmr,adult,healthy,900043000104417,m
70550,2014-09-09,cmr,adult,healthy,900043000104432,m
70550,2014-09-09,cmr,adult,healthy,900043000104435,f
70550,2014-09-09,cmr,adult,healthy,900043000104438,f
70550,2014-09-09,cmr,adult,healthy,900043000104447,f
74976,2020-07-02,cmr,adult,healthy,900067000117467,f
70550,2014-08-11,cmr,adult,healthy,900043000104499,f
70550,2014-09-09,cmr,adult,healthy,900043000104448,f
70550,2014-09-09,cmr,adult,healthy,900043000104454,f
70550,2014-09-09,cmr,adult,healthy,900043000104480,f
70550,2014-09-09,cmr,adult,healthy,900043000104481,m
70550,2014-09-09,cmr,adult,healthy,900118001028229,f
70550,2014-09-09,cmr,adult,healthy,900118001028262,f
70550,2014-09-09,cmr,adult,healthy,900118001028627,m
70550,2014-09-09,cmr,adult,healthy,900118001029269,f
70550,2014-09-09,cmr,adult,healthy,900118001029442,f
74976,2020-07-01,cmr,adult,healthy,900067000117350,m
74976,2020-07-01,cmr,adult,healthy,900067000117285,m
74976,2020-08-20,cmr,adult,healthy,900067000117433,m
70556,2020-08-23,cmr,adult,healthy,900043000144447,f
74976,2020-08-22,cmr,adult,healthy,900067000117405,f
70413,2014-09-05,cmr,adult,healthy,900118001029071,f
70449,2014-08-07,cmr,adult,healthy,900043000104587,f
70550,2014-09-09,cmr,adult,healthy,900118001031467,m
70550,2014-09-09,cmr,adult,healthy,900118001057407,m
70550,2014-09-09,cmr,adult,healthy,900118001057815,f
70550,2014-09-09,cmr,adult,healthy,900118001058634,f
70550,2014-09-09,cmr,adult,healthy,982000365440252,f
70556,2020-08-23,cmr,adult,healthy,900043000144487,f
70556,2020-08-23,cmr,adult,healthy,900067000117435,f
74976,2020-07-01,cmr,adult,healthy,900067000117399,m
74976,2020-07-01,cmr,adult,healthy,900067000117433,m
74976,2020-07-02,cmr,adult,healthy,900067000117439,m
70556,2020-08-23,cmr,adult,healthy,900067000117392,m
74976,2020-08-20,cmr,adult,healthy,900043000144475,f
70556,2020-08-24,cmr,adult,healthy,900067000117454,m
70279,2015-07-06,cmr,adult,healthy,900118001027825,m
70413,2015-07-07,cmr,adult,healthy,900118001030433,f
70413,2015-07-06,cmr,adult,healthy,900118001028117,f
70413,2015-07-06,cmr,adult,healthy,900118001028253,m
70413,2015-07-06,cmr,adult,healthy,900118001028945,f
70279,2015-07-06,cmr,adult,healthy,900118001029064,f
70413,2015-07-06,cmr,adult,healthy,900118001029071,f
72093,2015-07-06,cmr,adult,healthy,900118001029179,m
70413,2015-07-06,cmr,adult,healthy,900118001030340,m
70413,2015-07-06,cmr,adult,healthy,900118001030433,f
70556,2020-07-07,cmr,adult,healthy,900067000117408,f
70556,2020-07-07,cmr,adult,healthy,900067000117359,f
70449,2014-08-08,cmr,adult,healthy,900043000104524,f
70413,2015-07-06,cmr,adult,healthy,900118001058227,m
70505,2015-06-24,cmr,adult,healthy,900043000104403,m
70505,2015-06-24,cmr,adult,healthy,900043000104416,f
70505,2015-06-24,cmr,adult,healthy,900043000104472,m
70505,2015-06-24,cmr,adult,healthy,900043000104477,f
70505,2015-06-24,cmr,adult,healthy,900043000104494,m
70505,2015-06-24,cmr,adult,healthy,900043000108014,f
70550,2015-08-06,cmr,adult,healthy,900043000104443,m
70505,2015-06-24,cmr,adult,healthy,900043000108016,f
70505,2015-06-24,cmr,adult,healthy,900043000108043,f
70505,2015-06-24,cmr,adult,healthy,900043000108100,m
70505,2015-06-24,cmr,adult,healthy,900118001057539,m
70505,2015-06-24,cmr,adult,healthy,900118001059787,m
70550,2015-07-11,cmr,adult,healthy,900118001028262,f
70550,2015-07-11,cmr,adult,healthy,900118001028501,m
70556,2020-08-24,cmr,adult,healthy,900067000117159,f
74976,2020-07-01,cmr,adult,healthy,900067000117420,m
74976,2020-07-01,cmr,adult,healthy,900067000117389,f
74976,2020-08-20,cmr,adult,healthy,900067000117420,m
70556,2020-07-07,cmr,adult,healthy,900043000144447,f
70556,2020-08-23,cmr,adult,healthy,900067000117473,f
70550,2014-09-09,cmr,adult,healthy,900118001028223,f
70550,2015-07-11,cmr,adult,healthy,900118001028627,m
70550,2015-07-11,cmr,adult,healthy,900118001029269,f
70550,2015-07-11,cmr,adult,healthy,900118001029442,f
70550,2015-07-11,cmr,adult,healthy,900118001029514,m
70550,2015-07-11,cmr,adult,healthy,900118001029695,m
70550,2015-07-11,cmr,adult,healthy,900118001029860,f
70550,2015-07-11,cmr,adult,healthy,900118001031019,f
70550,2015-07-11,cmr,adult,healthy,900118001031211,f
70550,2015-07-11,cmr,adult,healthy,900118001057462,m
70550,2015-07-12,cmr,adult,healthy,900043000104400,f
70550,2015-07-12,cmr,adult,healthy,900043000104418,m
70550,2015-07-12,cmr,adult,healthy,900043000104436,m
70550,2015-07-12,cmr,adult,healthy,900043000104440,m
70550,2015-07-12,cmr,adult,healthy,900043000104447,f
70550,2015-07-12,cmr,adult,healthy,900043000104451,f
70550,2015-07-12,cmr,adult,healthy,900043000104454,f
70550,2015-07-12,cmr,adult,healthy,900043000104465,f
70550,2015-07-12,cmr,adult,healthy,900043000104467,m
70550,2015-07-12,cmr,adult,healthy,900043000104471,m
70550,2015-07-12,cmr,adult,healthy,900043000104478,f
70550,2015-07-12,cmr,adult,healthy,900043000104480,f
70550,2015-07-12,cmr,adult,healthy,900043000104486,m
70550,2015-07-12,cmr,adult,healthy,900043000104489,f
70550,2015-07-12,cmr,adult,healthy,900043000104491,f
70550,2015-07-12,cmr,adult,healthy,900043000104496,f
74976,2020-08-20,cmr,adult,healthy,900043000144831,m
70550,2015-07-12,cmr,adult,healthy,900043000108031,m
70550,2015-07-12,cmr,adult,healthy,900043000108040,m
70556,2020-08-24,cmr,adult,healthy,900043000144446,f
70550,2015-07-12,cmr,adult,healthy,900043000108046,f
70550,2015-07-12,cmr,adult,healthy,900043000108056,f
70550,2015-07-12,cmr,adult,healthy,900043000108078,m
70550,2015-07-12,cmr,adult,healthy,900043000108079,f
70550,2015-07-12,cmr,adult,healthy,900043000108084,m
70550,2015-07-12,cmr,adult,healthy,900118001027569,m
70550,2015-07-12,cmr,adult,healthy,900118001027920,f
70550,2015-07-12,cmr,adult,healthy,900118001027927,m
70550,2015-07-12,cmr,adult,healthy,900118001029695,m
70550,2015-07-12,cmr,adult,healthy,900118001030540,m
70550,2015-07-12,cmr,adult,healthy,900118001031019,f
70550,2015-07-12,cmr,adult,healthy,900118001031467,m
70550,2015-07-12,cmr,adult,healthy,900118001057407,m
70550,2015-07-12,cmr,adult,healthy,900118001057958,f
70550,2015-07-12,cmr,adult,healthy,900118001058242,m
70550,2015-07-12,cmr,adult,healthy,900118001058634,f
70550,2015-07-12,cmr,adult,healthy,900118001058971,m
70550,2015-07-12,cmr,adult,healthy,900118001059340,f
70550,2015-07-12,cmr,adult,healthy,900118001059850,m
70550,2015-07-12,cmr,adult,healthy,900118001065797,f
70550,2015-07-12,cmr,adult,healthy,982000362395950,m
70550,2015-07-12,cmr,adult,healthy,982000365440222,m
70550,2015-07-12,cmr,adult,healthy,982000365440244,f
70550,2015-07-12,cmr,adult,healthy,982000365440251,f
70550,2015-07-12,cmr,adult,healthy,982000365440252,f
70550,2015-07-12,cmr,adult,healthy,982000365440259,f
70550,2015-07-12,cmr,adult,healthy,985121013713983,f
70449,2015-07-17,cmr,adult,healthy,900043000104502,m
70449,2015-07-17,cmr,adult,healthy,900043000104529,f
70449,2015-07-17,cmr,adult,healthy,900043000104540,m
70449,2015-07-17,cmr,adult,healthy,900043000104542,m
70449,2015-07-17,cmr,adult,healthy,900043000104546,f
70449,2015-07-17,cmr,adult,healthy,900043000104549,m
70449,2015-07-17,cmr,adult,healthy,900043000104553,f
70449,2015-07-17,cmr,adult,healthy,900043000104556,f
70449,2015-07-17,cmr,adult,healthy,900043000104588,f
70449,2015-07-17,cmr,adult,healthy,900043000104590,f
70449,2015-07-17,cmr,adult,healthy,900043000104594,m
70449,2015-07-18,cmr,adult,healthy,900043000104529,f
70449,2015-07-18,cmr,adult,healthy,900043000104540,m
70449,2015-07-18,cmr,adult,healthy,900043000104542,m
70449,2015-07-18,cmr,adult,healthy,900043000104546,f
70449,2015-07-18,cmr,adult,healthy,900043000104549,m
70449,2015-07-18,cmr,adult,healthy,900043000104572,f
70449,2015-07-18,cmr,adult,healthy,900043000104574,f
70449,2015-07-18,cmr,adult,healthy,900043000104588,f
70449,2015-07-18,cmr,adult,healthy,900043000104590,f
70449,2015-07-18,cmr,adult,healthy,900043000104594,m
70449,2015-07-19,cmr,adult,healthy,900043000104529,f
70449,2015-07-19,cmr,adult,sick,900043000104556,f
70449,2015-07-19,cmr,adult,healthy,900043000104567,f
70449,2015-07-19,cmr,adult,healthy,900043000104588,f
70449,2015-07-19,cmr,adult,healthy,900043000104590,f
70449,2015-07-19,cmr,adult,healthy,900043000104594,m
70505,2015-07-20,cmr,adult,healthy,900043000104403,m
70505,2015-07-20,cmr,adult,healthy,900043000104415,f
